 query_name, seed eggNOG ortholog, seed ortholog evalue, seed ortholog score, Predicted taxonomic group, Predicted protein name, Gene Ontology terms , EC number, KEGG_ko, KEGG_Pathway, KEGG_Module, KEGG_Reaction, KEGG_rclass, BRITE, KEGG_TC, CAZy , BiGG Reaction, tax_scope: eggNOG taxonomic level used for annotation, eggNOG OGs , COG Functional Category, eggNOG free text description
HEHHLMAC_02940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_02941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_02942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_02943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_02944,1449338.JQLU01000004_gene426,6.9E-13,82,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UM63@1239,2DWW2@1,3425U@2,4IV6X@91061",S,LXG domain of WXG superfamily
HEHHLMAC_02945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_02946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_02953,672.VV93_v1c34210,6.5E-49,201.4,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1QUH1@1224,1T1YM@1236,COG4763@1,COG4763@2",S,Acyltransferase family
HEHHLMAC_02958,1497679.EP56_14650,4E-130,471.5,Bacilli,wcaL,"GO:0003674,GO:0003824,GO:0016740,GO:0016757",0,ko:K16703,0,0,0,0,"ko00000,ko01000,ko01003",0,GT4,0,Bacteria,"1VBIA@1239,4IQKC@91061,COG0438@1,COG0438@2",M,Glycosyl transferases group 1
HEHHLMAC_02959,1497679.EP56_14655,4.5E-137,494.6,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UTQH@1239,26N6V@186820,4HB0D@91061,COG0438@1,COG0438@2",M,Glycosyl transferase 4-like domain
HEHHLMAC_02968,1552123.EP57_04835,1.4E-101,379.4,Bacteria,0,0,0,ko:K20276,"ko02024,map02024",0,0,0,"ko00000,ko00001",0,0,0,Bacteria,"COG2911@1,COG2911@2",S,protein secretion
HEHHLMAC_02969,1128398.Curi_c26640,4.1E-10,71.2,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VKPK@1239,24WQP@186801,COG0526@1,COG0526@2,COG4632@1,COG4632@2",CO,Exopolysaccharide biosynthesis protein
HEHHLMAC_02970,1552123.EP57_15990,0.000000019,66.2,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U2US@1239,26MNW@186820,2BSAD@1,32MC4@2,4ICHJ@91061",0,0
HEHHLMAC_02977,315730.BcerKBAB4_0930,1E-40,173.3,Bacilli,ankB,0,0,ko:K06867,0,0,0,0,ko00000,0,0,0,Bacteria,"1VBGD@1239,4HKQW@91061,COG0666@1,COG0666@2",S,ankyrin repeats
HEHHLMAC_02995,1265845.PWEIH_08111,0,2795.8,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VBVP@1239,26M8V@186820,4HMEZ@91061,COG1404@1,COG1404@2,COG3979@1,COG3979@2",O,to enhancing factor (viral)
HEHHLMAC_02999,1265845.PWEIH_08131,3.4E-20,103.6,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U2Y5@1239,26MY1@186820,29M9K@1,3087B@2,4ICMB@91061",0,0
HEHHLMAC_03010,1265845.PWEIH_16143,1.1E-85,322.4,Listeriaceae,0,0,2.3.1.82,ko:K18815,0,0,0,0,"br01600,ko00000,ko01000,ko01504",0,0,0,Bacteria,"1VESJ@1239,26MD7@186820,4HQRT@91061,COG0454@1,COG0456@2",K,Acetyltransferase (GNAT) domain
HEHHLMAC_03019,1497679.EP56_04825,6.9E-218,763.1,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UXYK@1239,26MGY@186820,4HBU0@91061,COG2271@1,COG2271@2",G,Major Facilitator Superfamily
HEHHLMAC_03028,1497679.EP56_04780,0,1131.3,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TQBI@1239,4HBAT@91061,COG4932@1,COG4932@2",M,domain protein
HEHHLMAC_03042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03043,272626.lin2100,3.1E-109,402.1,Listeriaceae,0,0,"3.2.1.96,3.4.17.13,3.4.17.14,3.5.1.28","ko:K01227,ko:K07260,ko:K13694,ko:K13714,ko:K13731,ko:K19223,ko:K21471","ko00511,ko00550,ko01100,ko01502,ko02020,ko05100,map00511,map00550,map01100,map01502,map02020,map05100",M00651,0,0,"ko00000,ko00001,ko00002,ko01000,ko01002,ko01011,ko01504",0,"CBM50,GH73",0,Bacteria,"1V9ZW@1239,26KH7@186820,4HH84@91061,COG0791@1,COG0791@2,COG3103@1,COG3103@2",MT,NlpC/P60 family
HEHHLMAC_03044,272626.lin2100,1.1E-74,287.7,Listeriaceae,0,0,"3.2.1.96,3.4.17.13,3.4.17.14,3.5.1.28","ko:K01227,ko:K07260,ko:K13694,ko:K13714,ko:K13731,ko:K19223,ko:K21471","ko00511,ko00550,ko01100,ko01502,ko02020,ko05100,map00511,map00550,map01100,map01502,map02020,map05100",M00651,0,0,"ko00000,ko00001,ko00002,ko01000,ko01002,ko01011,ko01504",0,"CBM50,GH73",0,Bacteria,"1V9ZW@1239,26KH7@186820,4HH84@91061,COG0791@1,COG0791@2,COG3103@1,COG3103@2",MT,NlpC/P60 family
HEHHLMAC_03064,1492738.FEM21_28880,3.4E-55,221.5,Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"29WH4@1,30I37@2",0,0
HEHHLMAC_03065,935837.JAEK01000049_gene899,1.1E-48,199.9,Bacillus,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UCM2@1239,1ZPBB@1386,2BT2I@1,32N6Y@2,4IP37@91061",0,0
HEHHLMAC_03067,1552123.EP57_03405,4.6E-21,108.2,Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"COG0664@1,COG0664@2",T,cyclic nucleotide binding
HEHHLMAC_03072,1265845.PWEIH_09698,0,2257.3,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TRG6@1239,26MC7@186820,4I2IS@91061,COG4932@1,COG4932@2",M,LPXTG cell wall anchor motif
HEHHLMAC_03073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03074,1265845.PWEIH_09693,2.8E-72,277.7,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U2Y8@1239,26MY5@186820,2BU2Y@1,32PBQ@2,4ICME@91061",0,0
HEHHLMAC_03075,1265845.PWEIH_09688,1.4E-159,568.9,Listeriaceae,XK27_00025,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V5SX@1239,26JJG@186820,4HI3S@91061,COG1396@1,COG1396@2",K,Helix-turn-helix XRE-family like proteins
HEHHLMAC_03144,1265845.PWEIH_16628,6.7E-77,293.5,Listeriaceae,ydcZ,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",0,ko:K09936,"ko02024,map02024",0,0,0,"ko00000,ko00001,ko02000",2.A.7.21,0,0,Bacteria,"1V6RX@1239,26J50@186820,4HJ0C@91061,COG3238@1,COG3238@2",S,protein conserved in bacteria
HEHHLMAC_03148,1265845.PWEIH_16603,5.2E-110,403.7,Listeriaceae,ydeA,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TPJK@1239,26M4A@186820,4HGTS@91061,COG0693@1,COG0693@2",S,DJ-1/PfpI family
HEHHLMAC_03149,683837.lse_1019,1.7E-109,402.5,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TRQB@1239,26M2N@186820,4HAY3@91061,COG1028@1,COG1028@2",IQ,Belongs to the short-chain dehydrogenases reductases (SDR) family
HEHHLMAC_03150,1027396.LMOSA_12380,9.5E-28,130.2,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VC6N@1239,26MP0@186820,4HSP8@91061,COG4635@1,COG4635@2",K,Flavodoxin domain
HEHHLMAC_03153,755731.Clo1100_1506,1E-196,694.1,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VSTI@1239,25111@186801,2DTFU@1,33K67@2",0,0
HEHHLMAC_03163,1123252.ATZF01000005_gene3881,8.1E-20,103.2,Thermoactinomycetaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V4R4@1239,27CVK@186824,4HI07@91061,COG0346@1,COG0346@2",E,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
HEHHLMAC_03164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03166,1497679.EP56_10155,5.4E-147,527.3,Listeriaceae,0,0,0,ko:K13663,0,0,0,0,"ko00000,ko01000",0,0,0,Bacteria,"1V91K@1239,26MU4@186820,4HJ65@91061,COG3594@1,COG3594@2",G,Acyltransferase family
HEHHLMAC_03167,1265845.PWEIH_09201,1.2E-302,1045,Bacilli,CP_1020,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TS1R@1239,4HHDK@91061,COG4715@1,COG4715@2",S,"Zinc finger, swim domain protein"
HEHHLMAC_03171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03203,1265845.PWEIH_02499,2.5E-62,244.6,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1W06Y@1239,26KMH@186820,2A7NS@1,30WKW@2,4IE4Q@91061",S,Bacterial PH domain
HEHHLMAC_03205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03214,1265845.PWEIH_03626,1E-96,359.8,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TPNR@1239,4HREY@91061,COG2433@1,COG2433@2",S,Domain of unknown function (DUF4366)
HEHHLMAC_03219,1265845.PWEIH_03656,2.5E-93,348.2,Bacteria,0,0,0,ko:K17882,0,0,0,0,"ko00000,ko01000,ko01504",0,0,0,Bacteria,"COG1669@1,COG1669@2",S,nucleotidyltransferase activity
HEHHLMAC_03222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03255,1449335.JQLG01000002_gene106,1.6E-50,206.8,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VIF4@1239,2E92D@1,333BG@2,4HR1H@91061",0,0
HEHHLMAC_03259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEHHLMAC_03273,718252.FP2_29710,2.7E-18,97.8,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VPDJ@1239,24MSZ@186801,2C5R4@1,33HN0@2",S,Transposon-encoded protein TnpV
HEHHLMAC_03275,1497679.EP56_11045,1.9E-115,422.2,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TPEH@1239,26N39@186820,4HCHG@91061,COG2801@1,COG2801@2",L,DDE domain
HFDNIILA_00600,1266845.Q783_08370,1.8E-78,298.9,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VDSV@1239,2D82H@1,32TQ8@2,4HSS8@91061",S,Plasmid replication protein
HFDNIILA_00601,1116231.SMA_0985,5.1E-54,217.6,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VKWV@1239,2ERR9@1,33JAG@2,4HSF6@91061",0,0
HFDNIILA_00603,1266845.Q783_08385,5.6E-36,156.8,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VEW0@1239,2DNVG@1,32ZCA@2,4HPKH@91061",0,0
HFDNIILA_00605,1211035.CD30_13010,0,1863.2,Lysinibacillus,hsdR,0,3.1.21.3,ko:K01153,0,0,0,0,"ko00000,ko01000,ko02048",0,0,0,Bacteria,"1TP7S@1239,3IZQ7@400634,4HB5A@91061,COG0610@1,COG0610@2",V,"Subunit R is required for both nuclease and ATPase activities, but not for modification"
HFDNIILA_00606,358681.BBR47_07130,2.1E-187,661.8,Paenibacillaceae,prrC,0,0,ko:K16917,"ko02010,map02010",M00583,0,0,"ko00000,ko00001,ko00002,ko02000",3.A.1.133.1,0,0,Bacteria,"1TRWU@1239,26WG1@186822,4HVCX@91061,COG1131@1,COG1131@2",V,AAA domain
HFDNIILA_00607,1536773.R70331_03135,1.1E-103,383.6,Paenibacillaceae,0,0,3.1.21.3,ko:K01154,0,0,0,0,"ko00000,ko01000,ko02048",0,0,0,Bacteria,"1USGX@1239,26Y38@186822,4HG94@91061,COG0732@1,COG0732@2",V,Type I restriction modification DNA specificity domain
HFDNIILA_00608,1211035.CD30_13000,2.1E-277,961.1,Lysinibacillus,hsdM,0,2.1.1.72,ko:K03427,0,0,0,0,"ko00000,ko01000,ko02048",0,0,0,Bacteria,"1TPGZ@1239,3IYUD@400634,4HA1J@91061,COG0286@1,COG0286@2",V,HsdM N-terminal domain
HFDNIILA_01013,169963.lmo0695,6.5E-177,626.7,Listeriaceae,fliK,"GO:0001539,GO:0006928,GO:0008150,GO:0009987,GO:0040011,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0071978,GO:0097588",0,ko:K02414,"ko02040,map02040",0,0,0,"ko00000,ko00001,ko02035",0,0,0,Bacteria,"1W5VU@1239,26K49@186820,4I11X@91061,COG3144@1,COG3144@2",N,Flagellar hook-length control protein FliK
HFIHMBAG_00364,386043.lwe0104,2.3E-73,282,Listeriaceae,sigM,0,0,ko:K03088,0,0,0,0,"ko00000,ko03021",0,0,0,Bacteria,"1VBR4@1239,26MBQ@186820,4I56I@91061,COG1595@1,COG1595@2",K,"Sigma-70, region 4"
HFIHMBAG_00645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFIHMBAG_02212,1116231.SMA_0300,2.6E-26,124.8,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V2AX@1239,4HGTQ@91061,COG0582@1,COG0582@2",L,Phage integrase family
HFIHMBAG_02218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFIHMBAG_02613,1027396.LMOSA_9650,6.8E-69,266.5,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1W4YD@1239,26M9R@186820,2C8D3@1,2ZQYT@2,4I0RK@91061",S,Phage tail assembly chaperone protein Gp14 ()A118
HFIHMBAG_02645,272626.lin2600,3.2E-20,105.1,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VKP8@1239,26MEQ@186820,2BHPW@1,32BT5@2,4I0FB@91061",L,"SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains"
HFIHMBAG_02659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFIHMBAG_02660,169963.lmo2329,4.4E-43,181,Listeriaceae,0,0,3.4.21.88,ko:K01356,0,M00729,0,0,"ko00000,ko00002,ko01000,ko01002,ko03400",0,0,0,Bacteria,"1VK84@1239,26KZ3@186820,4HQ88@91061,COG1396@1,COG1396@2",K,Helix-turn-helix XRE-family like proteins
HFIHMBAG_02765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFIHMBAG_02774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFIHMBAG_02805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFIHMBAG_02806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFIHMBAG_03009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFKDOMHI_02720,61853.ENSNLEP00000024013,1.6E-127,462.6,Euarchontoglires,0,0,0,0,0,0,0,0,0,0,0,0,Mammalia,"2D3IM@1,2SRQ0@2759,35UP0@314146,3ANQ2@33154,3C1ER@33208,3DHG5@33213,3JNW0@40674,48EEB@7711,49AXK@7742",S,L1 transposable element dsRBD-like domain
HFKDOMHI_02721,61853.ENSNLEP00000023819,0,1935.6,Euarchontoglires,0,0,0,0,0,0,0,0,0,0,0,0,Mammalia,"35U9R@314146,39RKB@33154,3BK61@33208,3E43G@33213,3JJ5B@40674,48JXY@7711,49GK2@7742,KOG1075@1,KOG1075@2759",S,Reverse transcriptase (RNA-dependent DNA polymerase)
HGCHOHNH_00431,683837.lse_1182,1.3E-52,212.2,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VNV0@1239,26KQP@186820,2EHU3@1,33BJR@2,4HSQ4@91061",0,0
HGCHOHNH_01137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_01170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_01456,1224318.DT73_22065,1.1E-12,79,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1P37E@1224,1SRQ8@1236,29QCD@1,32DWX@2",S,Immunity protein 74
HGCHOHNH_01553,683837.lse_0073,2.9E-95,355.1,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TV00@1239,26MJB@186820,28I7D@1,305CP@2,4I0EF@91061",0,0
HGCHOHNH_02572,386043.lwe1237,6.1E-80,304.7,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VY58@1239,26JEK@186820,2DWD2@1,33ZQ8@2,4HXEI@91061",S,Domain of unknown function (DUF2479)
HGCHOHNH_02574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02731,1210884.HG799464_gene11325,4.8E-58,232.3,Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"2J2XT@203682,COG0775@1,COG0775@2",F,SEFIR domain
HGCHOHNH_02732,272626.lin0477,0,1279.2,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V8J1@1239,4HK5B@91061,COG0613@1,COG0613@2,COG1196@1,COG1196@2",D,PHP domain protein
HGCHOHNH_02733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02747,1193128.A200_07589,1.6E-13,82.8,Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"28TVA@1,2ZG28@2",0,0
HGCHOHNH_02748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02758,1449338.JQLU01000002_gene871,0.000000003,68.9,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VGQA@1239,4HRFG@91061,COG2105@1,COG2105@2",S,Domain of unknown function (DUF4314)
HGCHOHNH_02761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGCHOHNH_02973,1027396.LMOSA_2520,0.00000012,62,Listeriaceae,yxlE,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VM0N@1239,26M0V@186820,2DPPC@1,332VC@2,4ICCU@91061",S,Phospholipase_D-nuclease N-terminal
HGEKOIIP_00045,386043.lwe0141,5.4E-121,440.3,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VE4C@1239,26JJC@186820,4IC6I@91061,COG0664@1,COG0664@2",T,Catabolite gene activator and regulatory subunit of cAMP-dependent protein
HGEKOIIP_00059,1449338.JQLU01000005_gene2254,8.4E-37,160.6,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UNZ1@1239,4HPMD@91061,COG5444@1,COG5444@2",M,nuclease activity
HGEKOIIP_01463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGEKOIIP_01754,888821.HMPREF9394_1060,5.1E-20,104,Streptococcus sanguinis,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UA79@1239,1WRUM@1305,4IKIG@91061,COG3631@1,COG3631@2",S,Ketosteroid isomerase-related protein
HGEKOIIP_01883,411467.BACCAP_01889,2.4E-89,335.5,unclassified Clostridiales,0,0,0,ko:K09935,0,0,0,0,ko00000,0,0,0,Bacteria,"1UY8T@1239,2486K@186801,2692C@186813,COG3236@2,COG5113@1",O,Domain of unknown function (DUF1768)
HGEKOIIP_02238,386043.lwe0835,0,1238,Bacilli,M1-386,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TR6T@1239,28Q4F@1,2ZCMQ@2,4HVWR@91061",0,0
HGEKOIIP_02719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGIFFFCK_00972,169963.lmo0341,8.8E-43,179.5,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1W0WI@1239,26MRD@186820,29PUY@1,34886@2,4I1EQ@91061",S,Enterocin A Immunity
HGPPHEEE_00020,1274524.BSONL12_10211,2.5E-10,72,Bacillus,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1W3K0@1239,1ZKT4@1386,28U06@1,2ZG6J@2,4I147@91061",0,0
HGPPHEEE_00161,330397.A8ATJ1_9CAUD,4.3E-143,514.2,Siphoviridae,0,"GO:0005575,GO:0018995,GO:0019012,GO:0030430,GO:0033643,GO:0033646,GO:0043656,GO:0043657,GO:0044215,GO:0044216,GO:0044217,GO:0044423,GO:0046729",0,0,0,0,0,0,0,0,0,0,Viruses,"4QAZY@10239,4QKKV@10699,4QPBY@28883,4QV2T@35237",S,N-acetylmuramoyl-L-alanine amidase
HGPPHEEE_00198,683837.lse_1622,2.1E-48,199.1,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U2WP@1239,26MUJ@186820,4ICJN@91061,COG5482@1,COG5482@2",S,Conserved Protein
HGPPHEEE_00209,272626.lin1255,6.8E-39,167.5,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VKP8@1239,2BHPW@1,32BT5@2,4I0FB@91061",S,"SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains"
HGPPHEEE_00225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGPPHEEE_00316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGPPHEEE_00320,565664.EFXG_01132,1.3E-31,143.3,Firmicutes,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VWPX@1239,2F7D5@1,33ZU6@2",0,0
HGPPHEEE_00321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGPPHEEE_00322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGPPHEEE_00527,1552123.EP57_08815,7.7E-101,374.4,Listeriaceae,0,0,0,ko:K07052,0,0,0,0,ko00000,0,0,0,Bacteria,"1V4WK@1239,26ME3@186820,4HQSF@91061,COG1266@1,COG1266@2",S,CAAX protease self-immunity
HGPPHEEE_00722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGPPHEEE_00880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HGPPHEEE_00948,1497679.EP56_13415,5.1E-114,417.2,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V4S4@1239,26M6T@186820,4HH0U@91061,COG0745@1,COG0745@2",K,"Transcriptional regulatory protein, C terminal"
HGPPHEEE_01109,1552123.EP57_01195,1.5E-52,211.8,Listeriaceae,lepB-1,0,3.4.21.89,ko:K03100,"ko02024,ko03060,map02024,map03060",0,0,0,"ko00000,ko00001,ko01000,ko01002",0,0,0,Bacteria,"1VVDF@1239,26KVF@186820,4HWF3@91061,COG0681@1,COG0681@2",U,Belongs to the peptidase S26 family
HGPPHEEE_01132,1552123.EP57_01175,2E-190,672.2,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VC30@1239,26JIW@186820,4HSAT@91061,COG3209@1,COG3209@2,COG5444@1,COG5444@2",M,LXG domain of WXG superfamily
